index,temperature,rainfall,humidity
998,16.42,139.73,38.23
999,114.03,51.44,50.87
1000,53.52,112.82,48.59
1001,22.22,106.61,79.53
1002,65.03,27.58,53.3
1003,104.75,118.25,81.01
1004,87.87,62.96,16.62
1005,96.79,10.47,27.24
1006,79.05,189.73,59.64
1007,83.07,128.3,95.24
1008,101.9,175.38,16.73
1009,29.96,135.21,13.88
1010,58.73,71.4,24.09
1011,26.55,102.54,67.7
1012,118.52,135.15,45.91
1013,113.29,192.05,84.3
1014,4.73,50.73,16.47
1015,84.67,175.0,27.68
1016,111.03,184.82,37.0
1017,21.67,134.08,66.41
1018,68.15,186.25,71.67
1019,109.86,79.58,21.18
1020,4.07,190.6,94.94
1021,83.69,140.56,40.69
1022,35.68,8.4,74.19
1023,110.93,181.37,57.18
1024,116.53,96.89,30.05
1025,113.31,92.07,86.16
1026,56.91,113.29,83.64
1027,103.45,29.88,45.65
1028,101.35,93.83,62.97
1029,38.29,166.23,33.2
1030,99.47,3.1,72.09
1031,4.44,54.58,37.81
1032,71.55,0.49,85.97
1033,27.6,83.14,29.56
1034,14.47,145.66,11.33
1035,9.23,159.75,34.17
1036,83.55,189.04,27.19
1037,40.78,121.7,55.75
1038,86.97,50.93,28.33
1039,7.84,184.83,78.69
1040,37.83,155.06,31.72
1041,64.74,114.89,73.63
1042,94.89,139.13,62.06
1043,38.25,184.86,98.76
1044,75.11,142.48,99.99
1045,106.32,73.67,88.26
1046,73.9,142.61,78.4
1047,27.96,8.06,44.78
1048,2.93,77.28,77.79
1049,104.41,81.26,96.1
1050,2.55,33.37,12.1
1051,104.96,4.62,58.41
1052,63.47,26.68,29.62
1053,112.69,130.92,60.21
1054,95.85,160.46,51.98
1055,119.75,197.64,61.82
1056,42.09,69.27,59.59
1057,92.06,119.88,96.41
1058,48.23,187.43,59.7
1059,57.59,33.41,86.16
1060,75.3,143.53,38.78
1061,104.84,151.0,49.43
1062,118.09,17.8,52.34
1063,92.19,172.25,35.09
1064,50.13,162.62,44.18
1065,50.56,6.68,63.87
1066,88.51,18.22,62.22
1067,28.65,9.83,67.28
1068,13.26,66.95,41.66
1069,42.55,101.86,38.42
1070,34.47,106.47,65.05
1071,35.56,53.53,21.96
1072,28.03,182.32,32.77
1073,5.05,73.65,13.79
1074,2.14,9.11,16.53
1075,118.53,60.05,31.9
1076,51.33,106.22,11.76
1077,46.12,81.64,32.09
1078,81.56,54.77,68.95
1079,26.19,26.26,15.5
1080,114.0,163.83,49.31
1081,94.36,199.23,92.18
1082,10.73,65.91,81.22
1083,50.11,76.32,37.49
1084,105.49,123.61,93.23
1085,113.37,143.69,39.67
1086,56.09,78.41,16.53
1087,73.61,180.99,99.47
1088,20.04,112.0,88.3
1089,118.94,90.08,51.93
1090,27.8,129.33,69.97
1091,113.13,190.56,70.41
1092,77.96,158.91,27.5
1093,72.93,8.0,28.0
1094,61.52,66.46,52.26
1095,27.68,94.11,92.04
1096,21.18,62.9,10.9
1097,26.46,140.04,80.43
1098,22.37,165.25,15.18
1099,93.55,146.27,53.04
1100,42.02,197.87,67.41
1101,6.94,54.51,71.81
1102,116.29,175.0,15.26
1103,106.05,153.32,47.67
1104,111.33,72.44,62.55
1105,119.39,146.82,15.94
1106,20.87,20.82,22.16
1107,47.55,157.87,69.73
1108,90.99,106.47,56.95
1109,83.52,58.46,24.56
1110,18.47,131.16,58.17
1111,97.9,128.32,92.14
1112,26.93,41.9,11.4
1113,26.86,6.08,67.84
1114,64.44,86.72,16.63
1115,71.15,113.9,10.58
1116,69.61,175.32,23.56
1117,10.98,185.64,48.06
1118,105.3,105.76,82.21
1119,31.87,150.76,35.36
1120,15.54,87.86,66.31
1121,106.65,149.22,47.0
1122,114.68,40.96,31.09
1123,103.46,74.21,56.28
1124,97.14,126.85,81.77
1125,78.63,3.63,84.92
1126,66.1,144.49,86.19
1127,10.44,167.11,40.47
1128,49.01,79.83,81.41
1129,44.72,89.59,29.1
1130,31.17,170.26,76.46
1131,86.81,155.13,95.35
1132,59.51,57.63,11.24
1133,9.73,64.8,49.63
1134,26.42,135.78,68.3
1135,81.99,112.64,73.16
1136,9.14,32.45,25.85
1137,102.14,61.99,97.5
1138,59.42,180.0,65.37
1139,57.67,137.63,24.79
1140,71.09,197.19,11.85
1141,98.96,153.4,80.49
1142,41.74,188.39,17.17
1143,81.36,43.24,22.69
1144,67.89,154.3,61.73
1145,32.04,4.04,64.32
1146,105.44,134.15,71.82
1147,95.69,93.86,45.42
1148,79.01,69.35,79.65
1149,102.07,172.48,97.69
1150,104.08,170.85,34.4
1151,85.0,4.46,73.27
1152,100.44,121.9,93.56
1153,83.7,73.57,71.77
1154,81.62,83.13,71.3
1155,74.23,166.41,30.14
1156,90.33,61.97,58.16
1157,19.03,188.61,60.63
1158,105.7,35.93,73.01
1159,104.62,132.54,99.71
1160,3.51,134.42,13.03
1161,99.1,50.44,15.87
1162,15.46,64.95,17.02
1163,40.21,166.96,76.87
1164,89.22,152.36,22.27
1165,19.29,65.82,66.02
1166,98.16,106.79,39.22
1167,99.86,12.34,51.16
1168,60.9,41.75,29.41
1169,0.77,97.16,87.95
1170,34.44,17.19,62.75
1171,74.03,168.67,95.01
1172,117.74,143.6,61.71
1173,75.82,188.73,21.15
1174,31.18,138.69,25.38
1175,76.08,188.08,99.02
1176,64.8,110.9,75.3
1177,93.58,120.04,14.44
1178,12.84,195.39,73.34
1179,91.32,128.43,47.1
1180,64.95,6.16,37.65
1181,115.56,144.76,23.87
1182,41.02,181.09,85.59
1183,75.91,159.12,15.75
1184,111.84,116.77,36.09
1185,12.3,134.26,37.57
1186,112.47,198.04,24.48
1187,82.55,18.13,55.74
1188,8.14,133.45,11.05
1189,36.12,56.68,37.09
1190,84.98,128.02,94.03
1191,8.08,121.52,37.95
1192,69.86,30.69,42.44
1193,41.51,41.35,52.58
1194,74.51,124.33,60.55
1195,5.49,25.65,82.78
1196,104.58,53.04,27.13
1197,116.82,167.05,88.46
1198,116.27,65.42,78.18
1199,89.96,97.61,75.04
1200,15.61,188.23,17.81
1201,90.99,45.43,11.95
1202,2.95,77.93,63.46
1203,2.65,121.29,87.68
1204,38.83,151.07,62.6
1205,58.64,180.33,29.19
1206,92.45,183.09,18.15
1207,82.0,155.33,72.96
1208,53.51,45.67,74.96
1209,32.84,4.96,25.53
1210,119.65,76.75,12.54
1211,51.14,28.31,46.75
1212,54.17,142.08,62.44
1213,19.63,132.23,73.54
1214,95.38,8.79,82.9
1215,83.24,167.32,64.95
1216,26.49,49.75,19.98
1217,9.89,86.45,71.43
1218,81.66,133.59,98.58
1219,78.54,85.88,91.5
1220,32.79,88.26,88.45
1221,114.1,13.13,37.2
1222,18.13,80.29,77.57
1223,51.88,152.97,86.6
1224,113.23,183.04,71.05
1225,50.37,82.7,32.55
1226,76.62,84.72,95.85
1227,47.71,140.53,50.57
1228,32.91,188.55,21.68
1229,118.08,53.41,19.88
1230,49.12,88.03,68.28
1231,107.29,159.19,49.39
1232,27.59,121.94,18.5
1233,25.57,22.12,76.63
1234,3.74,125.55,81.94
1235,78.2,37.35,75.29
1236,44.22,102.04,28.2
1237,103.72,105.82,72.08
1238,56.79,175.24,10.97
1239,116.18,92.5,37.46
1240,22.26,55.89,45.89
1241,104.23,46.19,85.17
1242,93.19,174.85,45.14
1243,92.51,34.2,11.01
1244,101.37,85.17,41.71
1245,91.32,37.43,54.9
1246,75.15,154.66,95.41
1247,15.75,94.87,94.69
1248,3.9,70.23,26.28
1249,110.5,72.22,26.66
1250,74.0,170.44,24.7
1251,95.58,110.75,81.0
1252,57.78,143.57,10.54
1253,14.08,179.41,21.45
1254,15.02,180.35,58.42
1255,82.27,65.7,32.28
1256,51.64,190.49,18.31
1257,24.06,4.98,42.39
1258,58.99,75.37,34.68
1259,7.71,179.16,56.0
1260,69.84,54.93,98.13
1261,32.28,54.62,21.19
1262,95.71,60.52,43.55
1263,37.24,122.46,93.88
1264,54.63,87.67,88.92
1265,1.39,145.35,45.48
1266,8.69,178.98,72.91
1267,47.1,134.84,17.91
1268,57.59,40.89,74.13
1269,72.0,186.54,97.56
1270,35.0,52.9,58.37
1271,83.4,29.98,54.86
1272,103.21,17.99,26.86
1273,93.58,112.68,67.04
1274,4.75,22.75,63.14
1275,57.66,27.76,68.67
1276,12.59,60.01,12.35
1277,29.05,56.33,59.39
1278,118.4,120.85,63.54
1279,17.1,163.35,28.68
1280,59.87,152.27,28.75
1281,74.18,52.5,34.86
1282,84.3,49.06,74.05
1283,67.16,193.16,64.56
1284,1.17,1.65,86.12
1285,39.18,175.94,36.61
1286,62.13,39.95,92.09
1287,10.54,189.46,76.93
1288,42.08,68.46,45.55
1289,3.98,88.07,18.57
1290,9.43,141.42,33.13
1291,47.63,117.53,96.11
1292,15.93,63.59,37.93
1293,68.1,110.77,39.69
1294,82.74,146.14,27.06
1295,96.07,8.47,82.62
1296,24.02,2.24,34.81
1297,20.1,91.61,39.72
1298,12.55,26.37,47.29
1299,76.37,132.87,49.04
1300,84.78,42.81,47.02
1301,3.79,86.57,55.34
1302,112.35,39.53,83.31
1303,6.24,109.7,83.74
1304,64.96,23.21,81.85
1305,85.09,4.62,19.1
1306,104.52,10.23,81.97
1307,85.69,190.85,20.82
1308,96.21,28.46,21.23
1309,40.73,141.7,95.31
1310,97.78,13.59,83.75
1311,9.61,21.63,59.72
1312,107.38,101.78,88.75
1313,65.71,92.97,99.04
1314,98.08,190.32,64.96
1315,54.28,188.97,65.16
1316,77.23,155.92,77.9
1317,63.17,120.42,30.89
1318,87.79,90.99,25.04
1319,9.8,71.24,78.36
1320,7.24,189.42,41.04
1321,29.65,120.58,22.16
1322,19.15,115.81,38.34
1323,104.61,46.38,42.28
1324,26.31,9.34,96.87
1325,117.1,189.04,72.82
1326,40.43,62.75,57.78
1327,21.85,88.52,97.2
1328,94.76,22.93,91.28
1329,79.04,167.38,56.08
1330,59.78,5.53,91.51
1331,66.64,166.8,46.39
1332,86.3,28.06,30.74
1333,27.41,177.31,30.94
1334,119.56,145.95,69.61
1335,116.98,32.93,55.1
1336,78.04,113.16,69.31
1337,23.95,62.53,71.75
1338,81.63,35.65,12.01
1339,8.66,171.84,14.86
1340,3.68,80.7,57.94
1341,30.92,79.71,27.19
1342,55.51,33.98,66.93
1343,104.19,76.61,59.7
1344,87.26,174.32,62.72
1345,89.12,72.63,37.22
1346,51.06,190.32,67.59
1347,41.51,189.26,84.65
1348,44.52,28.98,99.83
1349,118.52,35.46,85.46
1350,4.81,172.53,60.17
1351,104.04,78.55,27.41
1352,69.44,0.87,71.33
1353,52.63,54.77,94.39
1354,87.03,119.53,29.07
1355,58.4,159.85,33.04
1356,104.81,26.68,23.41
1357,108.08,22.11,76.3
1358,50.61,184.42,46.59
1359,33.22,150.23,15.64
1360,71.08,117.96,88.75
1361,109.48,153.84,60.19
1362,25.28,85.77,39.8
1363,74.76,151.69,40.96
1364,75.79,74.36,36.12
1365,87.97,48.82,50.99
1366,15.79,145.8,40.33
1367,85.9,83.93,59.32
1368,109.08,196.28,79.62
1369,21.56,69.9,70.7
1370,28.51,184.35,36.5
1371,116.57,186.59,57.59
1372,21.72,48.37,85.61
1373,102.53,159.64,16.14
1374,59.07,86.61,17.05
1375,29.67,183.5,60.06
1376,104.49,90.02,67.52
1377,53.44,148.86,29.03
1378,61.78,93.39,77.07
1379,43.11,45.56,68.16
1380,71.15,39.87,93.1
1381,19.62,85.09,25.21
1382,46.93,151.1,77.62
1383,116.33,121.01,17.53
1384,30.98,137.73,60.88
1385,78.81,56.47,59.67
1386,39.02,96.29,44.95
1387,92.82,8.88,86.01
1388,15.7,163.51,10.39
1389,116.38,197.98,56.82
1390,54.45,81.38,29.54
1391,28.33,2.19,76.91
1392,8.82,33.96,13.88
1393,20.37,130.51,84.84
1394,62.37,122.42,85.43
1395,40.44,157.57,84.96
1396,99.47,50.78,23.73
1397,51.71,152.73,66.74
1398,29.85,137.6,11.29
1399,74.06,64.56,86.32
1400,84.81,109.1,75.07
1401,20.05,29.45,57.8
1402,20.11,90.51,75.75
1403,4.4,176.24,18.49
1404,88.37,84.24,57.58
1405,79.66,167.91,36.21
1406,56.96,118.05,97.54
1407,101.3,38.38,87.14
1408,96.68,116.22,75.99
1409,70.24,101.2,94.04
1410,104.19,79.73,41.22
1411,24.7,23.93,91.08
1412,13.43,83.34,39.27
1413,32.37,14.55,75.95
1414,6.85,19.75,76.28
1415,63.74,83.18,11.65
1416,112.39,61.08,42.5
1417,4.72,185.11,11.75
1418,14.65,75.14,99.74
1419,54.26,151.57,21.0
1420,112.07,106.05,58.85
1421,37.94,140.82,81.15
1422,60.87,52.02,28.11
1423,4.99,188.38,53.65
1424,17.8,106.02,64.67
1425,118.4,166.26,24.42
1426,115.81,73.01,80.07
1427,0.59,20.04,36.94
1428,114.22,134.74,28.99
1429,76.69,1.55,60.25
1430,104.15,95.06,46.93
1431,54.57,38.56,92.83
1432,61.87,125.48,89.21
1433,58.66,195.88,53.5
1434,80.02,92.88,42.33
1435,16.76,163.5,39.3
1436,3.6,101.56,34.08
1437,36.95,99.17,59.01
1438,84.56,186.08,82.45
1439,24.22,177.99,37.97
1440,80.81,157.16,27.11
1441,116.39,59.25,52.79
1442,11.27,109.0,16.21
1443,80.71,44.78,73.12
1444,53.25,88.78,56.65
1445,104.18,96.84,54.67
1446,21.26,166.33,37.04
1447,83.12,179.21,91.42
1448,100.57,82.92,18.14
1449,113.35,3.54,88.28
1450,81.99,172.35,43.9
1451,59.66,34.86,89.26
1452,74.14,124.38,75.59
1453,104.27,4.99,19.38
1454,68.47,79.9,84.84
1455,3.65,197.19,71.4
1456,111.71,20.14,12.91
1457,82.74,84.74,22.03
1458,81.18,61.43,67.21
1459,25.88,181.02,69.63
1460,79.07,173.87,77.2
1461,47.26,47.54,74.82
1462,78.15,16.24,69.36
1463,12.79,125.43,78.96
1464,78.94,67.27,61.76
1465,119.93,134.42,33.47
1466,5.79,6.42,92.11
1467,117.26,26.68,11.64
1468,48.83,137.27,42.99
1469,104.49,42.47,75.6
1470,93.89,171.52,48.44
1471,68.04,11.72,12.24
1472,88.61,43.1,15.94
1473,105.42,199.71,68.38
1474,48.5,86.62,96.84
1475,39.24,140.59,59.67
1476,80.11,36.53,55.61
1477,96.94,121.97,38.65
1478,91.47,145.22,33.1
1479,95.74,62.9,11.89
1480,52.27,165.78,34.57
1481,98.14,120.68,50.42
1482,14.43,77.82,27.82
1483,65.34,111.53,17.86
1484,0.69,115.35,74.6
1485,38.95,33.11,90.52
1486,43.98,80.55,94.31
1487,47.54,68.69,65.62
1488,83.46,80.18,14.75
1489,46.63,152.22,76.68
1490,53.84,96.51,19.91
1491,28.51,188.06,70.28
1492,44.79,58.74,80.14
1493,27.27,83.14,75.33
1494,8.78,157.39,95.67
1495,72.41,109.2,76.43
1496,80.19,109.41,72.39
1497,74.34,10.67,33.56
1498,55.62,79.72,93.23
1499,45.57,54.15,26.16
1500,103.6,199.87,91.44
1501,62.29,61.67,38.14
1502,57.5,176.9,21.71
1503,3.08,135.25,84.4
1504,40.95,68.18,10.22
1505,45.62,108.71,84.89
1506,47.86,168.11,33.61
1507,69.62,176.67,89.62
1508,64.03,32.08,72.23
1509,72.95,67.91,69.96
1510,91.79,67.04,42.88
1511,97.56,8.41,15.35
1512,86.17,119.65,84.71
1513,114.66,170.96,25.38
1514,2.19,76.31,43.5
1515,23.49,148.01,64.03
1516,0.91,125.54,53.4
1517,77.7,75.13,27.88
1518,107.76,28.21,22.66
1519,29.22,141.86,21.09
1520,111.24,170.91,87.67
1521,7.23,137.17,12.84
1522,112.13,3.58,97.93
1523,42.19,43.25,27.87
1524,12.17,13.9,19.93
1525,58.3,114.08,61.93
1526,30.81,151.3,17.2
1527,34.18,22.12,64.22
1528,36.87,167.67,86.56
1529,96.36,111.1,14.31
1530,64.7,137.99,81.99
1531,37.36,194.28,45.5
1532,73.24,16.74,24.35
1533,85.94,180.24,25.85
1534,32.71,25.22,92.69
1535,49.63,78.59,19.95
1536,14.63,170.29,88.01
1537,21.74,181.25,58.98
1538,81.73,101.27,13.52
1539,21.77,118.82,51.8
1540,63.02,141.63,83.57
1541,85.09,166.55,75.36
1542,12.83,24.3,53.99
1543,68.08,162.01,87.4
1544,30.79,96.26,20.83
1545,115.55,90.12,91.89
1546,58.03,84.78,86.18
1547,96.72,101.84,73.74
1548,66.03,189.01,83.61
1549,5.21,109.64,58.94
1550,75.98,190.64,70.76
1551,114.17,36.06,60.45
1552,72.19,144.83,41.99
1553,98.3,162.45,61.2
1554,106.1,135.83,33.17
1555,27.37,121.38,49.63
1556,25.45,112.96,35.27
1557,73.32,172.19,21.06
1558,49.32,164.33,38.97
1559,100.78,24.46,86.68
1560,108.0,169.72,44.3
1561,42.41,82.81,77.32
1562,28.42,50.74,25.77
1563,93.66,173.95,48.2
1564,32.98,86.4,20.34
1565,98.71,161.67,22.48
1566,50.85,52.68,65.57
1567,80.11,0.79,64.67
1568,11.46,99.09,29.2
1569,74.86,20.05,52.7
1570,54.21,150.88,87.7
1571,70.39,55.22,25.68
1572,20.16,88.73,11.73
1573,88.42,17.41,68.68
1574,103.54,57.33,14.81
1575,26.01,156.3,98.19
1576,11.49,30.32,64.87
1577,2.84,129.43,52.34
1578,77.04,183.49,48.7
1579,72.85,135.97,61.58
1580,65.6,162.2,18.16
1581,27.83,21.79,93.7
1582,46.91,50.15,66.31
1583,71.34,178.91,26.56
1584,59.61,143.02,60.63
1585,118.53,127.91,21.99
1586,16.37,132.75,11.58
1587,83.42,82.84,66.75
1588,48.52,8.91,68.36
1589,51.38,156.89,62.53
1590,86.11,135.74,26.51
1591,83.09,94.56,64.31
1592,118.95,179.95,15.09
1593,15.41,67.23,64.83
1594,12.49,58.86,59.86
1595,86.92,174.56,68.97
1596,69.41,159.4,90.59
1597,32.9,103.0,86.53
1598,9.53,26.15,98.26
1599,10.28,43.01,97.86
1600,107.3,131.25,79.51
1601,23.02,77.01,96.08
1602,38.8,167.29,88.06
1603,27.2,189.99,75.48
1604,42.6,161.13,16.78
1605,8.33,75.51,14.41
1606,62.29,157.74,85.38
1607,8.11,70.29,54.07
1608,96.04,33.42,83.31
1609,28.05,6.68,38.16
1610,64.8,77.14,45.79
1611,105.61,180.71,73.02
1612,78.11,47.8,92.38
1613,63.95,41.3,17.9
1614,38.92,193.96,87.53
1615,39.96,5.0,81.37
1616,80.34,157.16,38.4
1617,119.3,64.27,41.97
1618,79.42,7.5,14.18
1619,66.93,183.56,11.42
1620,87.68,27.93,52.93
1621,55.82,110.36,18.6
1622,7.22,54.81,27.46
1623,67.48,13.04,86.21
1624,114.92,9.98,61.39
1625,21.04,23.11,67.03
1626,82.8,14.27,26.87
1627,24.11,152.11,84.58
1628,64.3,97.11,88.12
1629,11.6,68.58,57.1
1630,54.04,83.67,92.13
1631,90.74,185.79,86.03
1632,41.71,182.15,75.82
1633,79.79,143.14,76.07
1634,95.45,176.94,19.49
1635,111.26,63.93,34.38
1636,28.16,76.22,16.02
1637,47.92,122.74,10.78
1638,18.29,124.73,24.25
1639,119.1,96.34,89.24
1640,111.24,80.13,31.59
1641,64.79,197.24,97.31
1642,101.04,164.22,63.76
1643,62.51,87.0,31.35
1644,74.83,145.46,54.74
1645,10.69,53.91,29.72
1646,90.63,20.03,98.56
1647,15.33,70.49,86.25
1648,99.13,80.59,12.36
1649,93.84,3.31,95.3
1650,85.05,162.96,74.9
1651,4.34,71.84,17.41
1652,36.38,116.08,70.36
1653,31.57,14.79,68.22
1654,43.22,35.0,29.69
1655,10.52,177.94,78.26
1656,112.43,121.74,17.84
1657,66.46,190.06,54.05
1658,36.66,199.75,10.89
1659,47.64,74.37,97.19
1660,53.66,59.76,77.64
1661,72.07,171.67,24.3
1662,61.88,199.72,40.75
1663,110.33,125.93,24.45
1664,59.64,159.03,79.0
1665,119.06,156.35,15.3
1666,102.17,71.07,85.64
1667,25.02,114.85,94.8
1668,111.67,166.61,70.9
1669,13.96,137.62,29.17
1670,98.09,4.23,42.41
1671,45.67,67.34,52.95
1672,105.36,28.9,64.42
1673,104.17,46.59,70.18
1674,96.71,181.1,59.88
1675,94.8,7.38,41.62
1676,36.56,43.96,90.18
1677,9.71,61.91,17.33
1678,48.36,123.38,51.96
1679,20.82,106.82,79.8
1680,83.39,43.65,15.48
1681,41.53,32.85,73.48
1682,117.07,47.36,83.77
1683,76.92,100.51,69.47
1684,98.7,54.24,11.16
1685,15.9,189.52,26.21
1686,103.44,92.77,40.79
1687,110.73,11.76,31.03
1688,58.45,145.85,96.64
1689,72.75,65.77,68.64
1690,91.78,130.7,36.73
1691,20.98,55.92,93.67
1692,60.31,114.15,76.65
1693,47.84,154.43,35.61
1694,17.56,185.6,44.1
1695,44.1,52.23,27.95
1696,8.18,66.97,97.4
1697,3.1,92.85,56.56
1698,16.22,185.43,90.65
1699,115.57,180.28,41.18
1700,65.94,17.98,87.48
1701,115.9,26.39,14.85
1702,51.9,99.1,98.39
1703,37.42,21.32,92.08
1704,60.74,69.12,42.69
1705,52.74,29.68,79.72
1706,12.68,127.21,77.7
1707,76.9,189.9,91.11
1708,25.92,199.35,37.65
1709,74.35,75.05,51.9
1710,78.02,119.8,87.85
1711,18.24,171.25,80.07
1712,7.36,23.49,45.41
1713,93.69,137.91,86.12
1714,55.18,81.77,14.23
1715,6.98,41.23,80.38
1716,119.38,80.55,28.61
1717,6.93,15.19,35.75
1718,83.4,139.08,54.39
1719,118.04,50.55,50.48
1720,28.7,62.28,56.85
1721,17.07,24.22,59.03
1722,14.57,172.93,39.84
1723,36.39,98.69,25.77
1724,12.13,114.43,79.16
1725,83.06,113.89,46.0
1726,7.48,82.1,55.53
1727,61.13,38.51,68.02
1728,119.6,149.03,91.87
1729,97.68,25.41,73.68
1730,73.83,20.77,14.09
1731,36.75,142.03,85.47
1732,74.87,41.77,99.04
1733,63.24,61.35,52.52
1734,51.13,95.05,97.26
1735,15.69,89.87,59.26
1736,106.39,141.72,51.37
1737,53.97,124.69,39.83
1738,23.35,128.88,69.18
1739,44.13,142.81,30.68
1740,49.7,58.52,19.44
1741,99.3,64.47,12.45
1742,88.03,87.6,36.31
1743,92.32,61.49,45.62
1744,1.32,196.99,59.69
1745,49.94,162.81,36.35
1746,57.76,32.93,98.57
1747,2.3,1.12,36.26
1748,31.18,8.56,49.69
1749,91.23,48.81,19.29
1750,16.45,22.86,33.46
1751,64.24,106.67,14.35
1752,25.82,171.6,60.36
1753,1.45,147.35,77.6
1754,28.94,43.12,27.61
1755,117.1,79.86,43.11
1756,96.18,101.58,11.5
1757,115.15,162.04,85.56
1758,58.54,167.82,80.2
1759,13.17,181.94,15.69
1760,65.76,101.85,42.84
1761,54.53,138.85,95.98
1762,101.32,22.36,45.28
1763,11.77,113.06,57.36
1764,58.59,49.74,41.97
1765,18.01,86.34,63.65
1766,38.96,126.81,98.03
1767,88.48,51.4,99.78
1768,57.12,10.44,79.72
1769,45.11,2.05,46.39
1770,47.34,4.43,54.5
1771,55.13,1.67,42.11
1772,94.2,22.07,98.7
1773,107.05,47.9,73.7
1774,114.64,44.24,50.4
1775,94.43,197.36,11.09
1776,37.85,61.2,56.84
1777,82.58,25.48,98.55
1778,52.51,109.11,57.08
1779,30.56,171.59,26.42
1780,100.9,135.61,11.99
1781,4.61,59.22,41.92
1782,108.21,112.32,92.64
1783,55.38,142.97,99.69
1784,76.46,145.62,95.08
1785,79.12,133.31,75.65
1786,107.41,174.16,60.23
1787,76.4,174.02,63.16
1788,73.67,115.79,58.51
1789,8.0,85.97,73.63
1790,62.21,128.31,47.7
1791,18.02,163.64,70.23
1792,88.49,1.13,20.95
1793,61.47,198.4,33.91
1794,81.63,36.58,85.24
1795,5.0,94.05,91.34
1796,10.18,174.41,58.51
1797,85.96,45.01,12.85
1798,8.65,95.36,93.43
1799,8.55,26.52,73.19
1800,1.45,79.02,47.26
1801,114.78,35.43,63.85
1802,88.5,72.73,48.68
1803,42.39,74.69,51.88
1804,35.58,198.63,89.81
1805,41.96,198.96,24.5
1806,92.96,22.96,19.33
1807,79.36,145.19,10.25
1808,22.22,10.35,38.26
1809,20.89,6.04,23.27
1810,11.81,21.07,29.8
1811,79.24,193.1,11.01
1812,91.72,188.17,30.45
1813,31.81,38.79,39.94
1814,2.51,32.33,12.84
1815,9.86,48.11,64.71
1816,116.14,103.11,61.19
1817,35.45,113.94,18.73
1818,92.31,44.32,63.55
1819,74.96,151.32,99.88
1820,45.83,61.91,95.0
1821,24.68,184.43,10.24
1822,14.57,131.34,81.58
1823,73.8,87.27,41.82
1824,92.96,157.98,15.73
1825,77.27,163.58,36.64
1826,63.64,58.1,38.96
1827,5.03,67.94,57.09
1828,116.22,187.19,69.5
1829,95.85,32.95,77.42
1830,35.14,8.43,32.13
1831,117.6,90.81,38.96
1832,72.23,160.24,37.75
1833,69.89,154.33,42.65
1834,89.77,183.91,99.97
1835,97.41,106.64,80.01
1836,78.78,20.01,97.75
1837,15.37,117.74,72.38
1838,40.59,155.68,46.56
1839,111.37,18.67,45.08
1840,26.95,34.53,53.97
1841,44.66,2.46,47.52
1842,51.85,118.73,84.55
1843,52.73,177.35,51.85
1844,73.55,134.13,36.61
1845,113.17,196.41,79.74
1846,28.88,12.61,86.9
1847,14.58,180.6,47.84
1848,23.7,162.81,70.1
1849,106.43,62.85,15.29
1850,77.5,194.71,57.65
1851,34.31,57.59,14.05
1852,97.91,177.86,12.63
1853,103.36,176.15,65.16
1854,101.58,151.53,37.3
1855,110.27,112.69,76.83
1856,30.27,24.0,90.65
1857,90.61,106.39,22.55
1858,55.26,71.36,75.21
1859,101.04,158.44,56.31
1860,87.42,151.63,20.09
1861,93.17,182.12,68.64
1862,78.74,2.97,64.85
1863,21.29,161.82,56.41
1864,65.4,187.69,93.38
1865,118.16,157.86,56.9
1866,112.49,26.04,99.15
1867,5.18,16.26,55.83
1868,19.78,4.17,20.43
1869,15.81,125.75,52.34
1870,87.12,125.93,26.41
1871,98.13,197.38,63.74
1872,25.62,79.61,72.38
1873,60.7,66.38,52.16
1874,100.88,124.88,18.79
1875,87.94,165.12,52.18
1876,65.07,187.35,17.33
1877,70.84,160.62,71.39
1878,61.0,85.33,81.13
1879,35.71,126.98,96.61
1880,67.8,171.26,23.39
1881,82.67,98.12,57.92
1882,104.8,43.34,61.08
1883,76.35,33.94,93.02
1884,91.33,0.03,66.45
1885,19.21,143.65,23.1
1886,55.39,22.22,49.27
1887,1.12,48.77,68.93
1888,29.6,59.58,73.03
1889,87.18,112.08,87.68
1890,119.02,79.59,26.25
1891,11.9,134.93,95.64
1892,48.18,11.13,15.32
1893,96.01,24.79,98.54
1894,24.48,99.84,87.2
1895,66.61,67.39,69.42
1896,87.97,59.16,76.15
1897,73.92,13.41,16.54
1898,22.56,179.14,13.73
1899,42.65,138.36,19.16
1900,94.06,24.32,17.86
1901,66.51,13.01,59.26
1902,0.63,194.97,29.39
1903,91.32,136.23,87.42
1904,4.24,83.49,50.12
1905,89.49,140.35,72.6
1906,24.3,151.27,68.76
1907,114.97,155.99,38.79
1908,44.15,95.58,31.89
1909,39.23,85.98,40.82
1910,17.87,2.21,81.7
1911,36.67,185.31,62.76
1912,105.2,120.66,32.82
1913,119.56,40.63,83.61
1914,44.2,183.92,14.93
1915,53.83,182.99,72.93
1916,86.65,197.84,49.52
1917,106.34,174.81,75.82
1918,71.17,199.56,93.47
1919,46.98,48.94,77.5
1920,49.51,168.45,49.78
1921,83.47,164.61,23.59
1922,0.39,46.19,82.57
1923,74.35,19.69,51.46
1924,42.66,195.88,16.78
1925,95.3,59.2,74.71
1926,11.16,174.18,36.27
1927,70.58,0.83,14.4
1928,57.72,4.2,91.25
1929,77.08,93.17,53.48
